Customer ID,total_orders,total_items,total_spend,unique_products
14833,1,58,94.8,7
14834,7,872,2206.16,55
14835,2,180,297.0,1
14836,3,45,102.45,5
14837,9,3030,3460.32,171
14838,2,361,769.9200000000001,69
14839,3,927,915.28,61
14840,2,179,362.71000000000004,20
14841,14,4164,7163.0,196
14842,4,1166,2824.69,128
14843,1,132,211.8,9
14844,10,4369,6702.43,158
14845,1,600,150.0,1
14846,1,193,437.4,12
14847,3,533,1348.95,56
14848,1,260,310.56,11
14849,43,11838,15407.61,279
14850,7,1393,1770.96,129
14851,3,631,829.41,38
14852,18,4366,6132.43,152
14853,5,345,1376.87,26
14854,11,2987,4303.06,170
14855,7,3510,6520.3,168
14856,3,711,1290.53,65
14857,7,2081,3651.851,170
14858,1,105,180.75,11
14859,5,888,1705.64,51
14860,1,232,170.32,11
14861,10,1076,1380.73,62
14862,2,772,841.2,47
14863,1,132,266.76,11
14865,4,204,92.52,4
14866,19,9089,20746.54,40
14867,16,996,2952.06,67
14868,12,2230,4184.01,132
14869,6,2130,2778.14,187
14870,6,483,1838.95,43
14871,9,446,1228.17,123
14872,3,662,816.6,34
14873,2,311,854.13,48
14874,1,148,116.18,6
14875,3,1332,2862.4,88
14876,2,162,256.7,12
14877,2,168,425.85,57
14878,25,2416,4076.5,159
14879,1,104,185.06,27
14880,3,365,690.59,45
14881,1,316,255.4,17
14882,14,1614,3546.65,32
14883,6,790,761.59,39
14884,1,72,120.6,8
14885,3,1308,1598.12,24
14886,1,160,364.8,18
14887,1,1100,1862.0,6
14888,1,184,369.2,20
14889,1,90,135.9,10
14890,3,636,817.25,55
14891,4,788,1106.73,55
14892,1,79,202.35000000000002,13
14893,3,1047,1809.6100000000001,98
14894,3,603,1492.81,39
14895,38,10714,25119.54,441
14896,8,931,1826.0,150
14897,8,1162,3140.54,94
14898,14,2207,3365.95,185
14899,1,570,1331.38,126
14900,1,48,13.919999999999998,1
14901,12,880,1919.0,103
14902,3,716,1035.6200000000001,51
14903,5,1531,2795.33,227
14904,4,2522,1630.49,127
14905,8,1009,1971.39,45
14906,1,1,68.44,1
14907,16,2583,5547.72,153
14908,2,182,381.9,14
14909,3,888,1404.68,61
14910,4,238,434.35,25
14913,8,3955,4073.13,176
14915,11,707,1811.25,65
14916,8,2415,3042.95,113
14917,2,891,1123.75,29
14918,9,2551,5955.81,79
14919,1,129,359.35,13
14920,3,886,1607.17,90
14921,2,953,1316.07,78
14922,2,376,843.74,49
14923,1,418,749.1,44
14924,3,312,931.01,30
14926,2,204,359.4,2
14927,1,196,308.2,20
14928,1,268,223.91000000000003,21
14929,2,487,836.69,34
14940,2,384,531.49,32
14941,1,80,182.1,7
14942,4,354,746.56,12
14943,1,46,107.62,5
14944,19,4864,9784.67,184
14945,1,156,179.4,11
14946,1,22,100.9,3
14947,6,416,1049.79,47
14948,6,673,1101.97,56
14949,4,250,515.0,16
14950,1,136,371.2,19
14951,1,311,311.69,20
14952,32,6977,17629.35,240
14953,4,1014,971.32,202
14954,2,209,462.12,111
14955,1,74,163.77,30
14956,1,2500,1325.0,4
14957,2,97,261.69,27
14958,6,248,941.99,52
14959,4,494,695.42,37
14960,2,221,221.27,23
14961,22,8372,16410.15,328
14962,4,123,366.91,14
14963,12,2287,3123.57,304
14964,1,143,206.21,13
14965,2,363,596.09,80
14966,6,1060,1064.26,125
14967,6,652,1982.6100000000001,22
14968,2,257,501.24,83
14969,1,665,906.23,13
14970,12,982,4919.35,71
14971,3,639,1097.98,144
14972,2,40,145.07,20
14973,3,369,1314.45,29
14974,1,37,89.94,17
14975,2,507,472.39,25
14976,7,234,790.86,47
14977,1,17,31.93,4
14978,10,736,3112.19,175
14979,1,209,429.66,42
14980,1,79,150.68,24
14981,2,241,372.92,20
14982,1,125,237.78,39
14983,1,90,183.20000000000002,30
14984,6,348,1260.51,48
14985,2,256,292.01,78
14986,2,338,563.1,87
14987,8,607,1550.6499999999999,4
14988,7,1260,2038.65,171
14989,1,200,342.4,18
14990,2,129,304.17,41
14991,1,191,314.67,21
14992,1,145,210.5,27
14993,1,21,36.13,9
14994,5,568,946.72,233
14995,2,102,231.98000000000002,53
14996,2,404,442.28999999999996,37
14997,4,1408,776.6,36
14998,4,352,753.18,111
14999,1,88,129.48000000000002,9
15000,1,218,490.52,76
15001,2,70,199.10999999999999,44
15002,9,2214,4138.08,220
15003,6,525,1027.03,253
15004,1,623,1220.77,154
15005,56,8666,13754.58,591
15006,2,387,757.78,165
15007,1,69,156.91,12
15008,2,1500,360.0,6
15009,3,639,1259.43,148
15010,1,184,308.94,20
15011,2,289,416.6,17
15012,3,383,646.26,165
15013,10,1715,1610.82,177
15014,2,149,257.67,29
15015,13,1584,2354.97,158
15016,5,243,620.89,93
15017,1,63,125.58,20
15018,3,189,496.21,30
15019,1,150,252.81,64
15020,1,111,198.47,27
15021,12,1079,2500.59,355
15022,5,640,1133.44,115
15023,20,4758,11578.65,486
15024,16,1924,3559.39,168
15025,2,503,979.79,132
15026,5,655,1048.89,109
15027,10,2782,3195.6,69
15028,6,673,962.9399999999999,65
15029,1,234,365.1,10
15030,8,1225,1979.91,25
15031,14,1576,3102.94,237
15032,8,6601,11010.05,39
15033,10,1672,2557.18,315
15034,14,4748,8231.2,416
15035,1,245,252.73000000000002,26
15036,3,316,429.56,107
15037,2,298,397.76,40
15038,9,381,1146.53,190
15039,93,17780,39141.48,562
15040,1,1,7.49,1
15041,2,194,289.4,98
15042,2,238,315.45,9
15043,6,1019,2870.3199999999997,39
15044,35,5241,16024.15,344
15045,2,114,735.66,11
15046,25,4585,7623.79,248
15047,1,222,343.62,22
15048,4,192,381.0,86
15049,1,63,121.17000000000002,3
15050,5,2600,4087.19,116
15051,9,3052,3926.91,226
15052,1,79,207.73000000000002,27
15053,3,984,693.95,49
15054,2,198,302.1,105
15055,3,225,549.12,77
15056,1,69,113.65,6
15057,5,1394,3255.96,62
15058,16,1645,3387.58,232
15059,19,1599,3491.2,308
15060,4,257,294.25,81
15061,127,74280,126389.02,131
15062,8,1872,2585.62,98
15063,1,56,370.79999999999995,5
15064,4,810,1254.41,75
15065,5,1446,3326.86,156
15066,1,317,893.59,42
15067,5,2151,3862.88,170
15068,4,832,1174.9,178
15069,1,520,1109.53,70
15070,3,339,737.0500000000001,26
15071,4,416,1455.5600000000002,41
15072,1,164,187.52,13
15073,8,1410,2788.02,115
15074,3,1039,1553.13,63
15075,1,447,773.03,27
15076,3,866,1447.74,68
15077,2,528,2428.08,28
15078,53,8777,17286.73,118
15079,11,1459,3625.4,119
15080,2,287,546.25,31
15081,12,749,1854.57,75
15082,1,43,93.35000000000001,6
15083,1,38,88.2,5
15084,2,600,965.1999999999999,31
15085,1,169,347.54,9
15086,2,95,218.53,10
15087,1,470,306.94,15
15088,2,460,1160.07,53
15089,6,1359,2420.84,139
15090,1,208,381.32,23
15091,3,582,1046.6100000000001,55
15092,3,230,776.46,39
15093,23,10778,13702.380000000001,104
15094,2,28,83.0,4
15095,10,2233,3141.64,90
15096,1,120,219.39000000000001,11
15097,3,424,908.35,59
15098,3,121,39916.5,1
15099,1,343,410.48,23
15100,7,270,2193.8999999999996,11
15101,6,676,1477.94,52
15102,2,339,554.67,26
15103,2,329,703.36,35
15104,2,635,993.54,66
15105,9,1747,3094.91,129
15106,5,1181,1422.52,90
15107,9,330,824.35,32
15109,3,258,983.1,46
15110,6,337,1505.8500000000001,23
15111,5,1058,2442.37,109
15112,1,72,209.4,7
15113,3,2344,3509.43,77
15114,12,3532,3400.12,151
15115,2,245,531.85,35
15116,4,648,1352.75,37
15117,8,3093,2485.97,89
15118,1,1440,244.8,1
15119,1,88,266.4,14
15120,1,296,358.82,21
15121,2,199,457.72,28
15122,11,2033,4487.27,155
15123,5,2524,4656.17,149
15124,4,462,450.82,30
15125,24,8433,17024.87,151
15126,2,273,449.49,25
15127,2,464,711.5,27
15128,5,1583,1783.68,87
15129,23,4002,6860.18,86
15130,1,197,330.11,22
15131,1,88,80.28,7
15132,5,679,977.9300000000001,49
15133,5,960,1806.9,45
15134,10,1057,1596.29,47
15135,2,84,305.68,17
15136,4,776,1286.7,61
15137,2,596,823.4,34
15138,1,300,502.52,31
15139,2,208,178.96,13
15140,8,2010,3243.69,103
15141,7,1197,1388.47,44
15142,6,2155,2619.92,115
15143,2,320,563.63,27
15144,29,5251,12160.31,199
15145,4,756,1194.73,54
15146,2,1473,1327.16,90
15147,1,366,623.5,28
15148,1,187,301.29,20
15149,5,380,1554.6100000000001,62
15150,13,6167,8977.94,495
15151,2,795,2085.61,56
15152,14,2994,5263.83,214
15153,1,198,329.25,22
15154,3,333,1343.72,166
15155,1,192,383.96999999999997,24
15156,3,597,961.49,51
15157,5,3466,2654.11,152
15158,2,219,606.02,11
15159,34,13512,22116.73,413
15160,4,307,589.27,17
15161,1,144,119.92,33
15162,1,74,312.9,12
15163,2,186,304.47,29
15164,9,912,2028.1100000000001,243
15165,1,160,487.75,27
15166,1,140,167.16,12
15167,5,863,1627.62,262
15168,1,52,106.56,5
15169,2,356,569.22,58
15170,1,33,81.15,4
15171,1,290,1289.5,5
15172,5,1611,1624.05,106
15173,7,840,1494.6,68
15174,2,382,481.46,34
15175,1,454,224.14,23
15176,1,448,988.0400000000001,52
15177,1,485,948.9300000000001,26
15178,1,30,40.5,3
15179,13,5416,7491.92,225
15180,3,654,816.9300000000001,46
15181,5,688,1200.2,15
15182,11,1186,2998.952,78
15183,3,297,639.93,33
15184,4,462,685.39,72
15185,1,666,310.62,21
15186,5,716,1403.2,29
15187,16,1887,4777.18,61
15188,1,233,310.43,23
15189,46,6902,17524.38,90
15190,1,790,834.4399999999999,40
15191,3,287,588.05,33
15192,5,1448,1666.39,56
15193,1,144,499.32,19
15194,28,8922,12021.53,274
15195,1,1404,3861.0,1
15196,2,130,313.7,34
15197,6,1058,1877.51,44
15198,5,327,571.35,28
15199,10,894,3122.4,17
15200,1,195,549.0500000000001,30
15201,7,1660,1842.95,44
15202,3,3,6001.49,1
15203,15,4182,4400.18,150
15204,1,258,316.58,9
15205,2,378,653.24,37
15206,4,162,420.3,3
15207,3,428,683.92,19
15208,6,356,970.52,27
15209,1,94,178.98000000000002,13
15210,3,841,1176.19,66
15211,2,240,894.4100000000001,52
15212,2,84,208.28,7
15213,2,272,328.35,22
15214,8,1254,1661.44,109
15215,7,776,2422.4300000000003,85
15216,2,217,486.09000000000003,24
15217,1,190,426.24,28
15218,22,6530,11468.83,139
15219,2,271,685.45,26
15220,6,1393,1778.96,110
15221,4,244,2062.2,21
15222,11,4458,3550.91,98
15223,5,385,1417.95,26
15224,5,443,871.36,24
15225,1,226,409.40000000000003,23
15226,1,71,154.41,8
15227,9,1217,2488.4900000000002,86
15228,6,3375,5580.27,184
15229,1,114,160.5,9
15230,2,351,429.6,23
15231,1,190,250.26000000000002,14
15232,2,686,612.06,26
15233,1,12,59.400000000000006,1
15234,1,196,197.0,14
15235,16,1676,2772.76,161
15236,1,269,321.05,15
15237,4,1071,1412.32,94
15238,3,692,1071.99,49
15239,2,594,780.59,48
15240,12,3214,4459.9800000000005,134
15241,11,3328,3050.16,120
15242,1,196,302.04,4
15243,2,543,927.28,56
15244,3,472,912.08,44
15245,8,3021,4610.84,72
15246,3,359,780.4,45
15247,3,514,976.06,13
15248,3,1065,1893.93,103
15249,18,4980,9266.0,304
15250,1,48,60.0,3
15251,21,12108,20324.54,183
15252,5,1430,2103.41,106
15253,8,1588,2055.09,102
15254,3,711,1088.35,64
15255,9,2214,3706.02,137
15256,2,92,170.4,6
15257,2,71,685.9,11
15258,2,142,623.16,32
15259,4,631,1182.3799999999999,50
15260,25,4468,8767.73,186
15261,4,806,1508.0,87
15262,3,218,418.82,22
15263,1,89,156.51,12
15264,2,443,848.4,52
15265,4,1570,3345.64,179
15266,5,236,852.21,38
15267,5,944,1717.36,8
15268,3,428,961.9000000000001,21
15269,3,372,1225.3600000000001,33
15270,21,4010,8524.86,66
15271,24,2412,4528.54,369
15272,6,665,2030.95,257
15273,1,216,228.96,1
15274,2,619,716.57,44
15275,1,498,615.14,41
15276,4,317,619.8,160
15277,2,373,476.34000000000003,23
15278,4,458,496.16,29
15279,5,802,1580.54,74
15280,3,507,397.52,48
15281,16,5233,8543.57,427
15282,1,395,348.59,27
15283,3,27,148.32999999999998,9
15284,1,5,24.75,1
15285,1,120,94.92,6
15286,1,55,240.55,3
15287,5,1010,856.03,23
15288,10,1336,3715.38,128
15289,5,1627,1593.09,67
15290,26,6567,10496.28,106
15291,40,4905,13517.76,116
15292,1,55,178.39,24
15293,1,178,247.5,19
15294,1,97,233.35,15
15295,1,139,207.04,50
15296,12,5452,10323.03,342
15297,3,292,641.94,30
15298,23,6000,9061.77,199
15299,10,3356,6156.53,9
15300,1,292,496.44,28
15301,17,3763,6909.67,231
15302,1,102,308.0,15
15303,3,514,1224.18,63
15304,9,112,796.4,8
15305,1,40,93.6,5
15306,9,3074,3484.73,123
15307,1,37,205.3,12
15308,1,175,310.47,19
15309,4,440,797.96,49
15310,1,1476,1634.64,45
15311,208,70149,114966.42,864
15312,12,1693,2930.19,118
15313,1,25,52.0,1
15314,3,750,820.45,49
15315,2,862,570.5,35
15316,1,100,165.0,1
15317,1,45,129.75,5
15318,1,642,312.62,33
15319,1,175,204.5,16
15320,1,326,267.13,36
15321,12,3653,6709.7300000000005,242
15322,2,971,1390.86,76
15323,3,188,434.6,29
15324,1,74,140.22000000000003,8
15325,8,1382,1601.46,164
15326,5,1351,1700.52,94
15327,1,116,208.75,10
15328,1,88,107.24,8
15329,11,1217,2958.83,98
15330,2,1312,714.9599999999999,10
15331,3,701,767.91,41
15333,1,344,1028.56,16
15334,3,273,350.82,67
15335,1,79,170.22,34
15336,1,84,240.5,15
15337,1,200,373.02,21
15338,1,148,277.93,56
15339,7,1138,1821.02,162
15340,1,76,105.5,7
15341,2,1008,2402.72,22
15342,1,283,406.09000000000003,24
15343,1,84,364.5,21
15344,3,116,563.94,21
15345,1,81,393.54,20
15346,3,260,596.12,36
15347,4,542,1162.0,29
15348,1,84,158.04,9
15349,2,321,463.91,65
15350,2,272,547.6,26
15351,10,1350,3430.22,201
15352,1,40,111.15,34
15353,7,1391,2794.47,274
15354,3,3,284.4,1
15355,2,45,277.05,9
15356,13,1892,3239.57,290
15358,42,14902,16425.86,359
15359,8,145,181.35,10
15360,1,223,427.93,13
15361,4,373,689.07,10
15362,2,368,613.08,38
15363,2,383,678.11,32
15364,2,493,913.19,29
15365,13,2131,4557.13,126
15366,7,2447,2389.08,86
15367,11,2944,5081.33,214
15368,2,406,722.74,8
15369,11,3288,6251.26,44
15370,8,1397,3739.01,90
15371,1,12,59.400000000000006,1
15372,8,6410,6017.0599999999995,45
15373,17,726,3084.54,107
15374,2,290,307.32,8
15375,1,84,60.959999999999994,6
15376,3,615,1221.56,100
15377,4,253,1211.75,15
15378,2,130,246.5,8
15379,8,3000,4877.84,177
15380,11,954,3248.96,27
15381,5,802,1890.57,20
15382,12,9178,13733.550000000001,315
15384,4,1767,2027.79,83
15385,3,428,942.08,18
15386,1,446,394.14,31
15387,1,335,468.65,20
15389,5,3940,2733.8,2
15391,1,109,289.87,12
15392,7,2144,2911.62,100
15393,5,378,891.34,37
15394,11,2372,5286.8,129
15395,1,17,107.45,7
15396,2,278,796.38,16
15397,1,20,94.0,6
15398,2,769,1345.53,60
15399,3,611,815.77,45
15400,8,662,1302.3,16
15401,2,93,216.95,14
15402,6,2034,1830.54,79
15403,2,492,170.88,6
15404,1,334,257.06,16
15405,2,348,659.84,29
15406,4,547,975.87,108
15407,4,552,1046.74,142
15408,1,106,267.18,34
15409,1,59,131.25,9
15410,10,1902,4685.72,80
15411,4,529,1348.93,86
15412,1,108,190.53,10
15413,5,2694,6798.72,20
15414,3,443,774.9000000000001,37
15415,1,551,559.61,46
15416,7,2420,4572.82,189
15417,1,284,508.8,28
15418,2,264,449.42,64
15419,1,230,135.86,8
15420,6,844,743.0,52
15421,10,1927,3805.34,170
15422,7,710,1619.97,80
15423,3,198,266.89,13
15424,3,873,597.78,33
15425,4,1041,1941.1200000000001,114
15426,9,1041,2156.35,327
15427,3,967,1430.54,233
15428,4,347,762.75,39
15429,2,380,397.35,77
15430,2,309,954.75,36
15431,1,84,153.24,2
15432,2,92,320.76,16
15433,2,534,533.3,40
15434,11,1423,2567.06,82
15435,1,54,149.29,29
15436,3,574,1067.75,243
15437,2,177,393.45,56
15438,1,59,156.57999999999998,25
15439,4,572,1269.05,49
15440,3,197,383.68,50
15441,3,587,1254.21,45
15442,1,120,594.0,2
15443,14,2699,5114.2300000000005,408
15444,2,759,1411.21,191
15445,2,118,284.5,12
15446,3,265,399.75,90
15447,5,228,492.88,27
15448,2,487,788.8100000000001,49
15449,3,812,974.52,47
15450,1,376,429.84,30
15451,2,76,226.86,56
15452,6,1087,1785.1100000000001,158
15453,7,837,1371.77,169
15454,2,146,305.99,35
15455,1,3,38.25,2
15456,10,2727,2091.52,128
15457,1,132,237.07,56
15458,2,300,370.44,13
15459,2,121,202.83,6
15460,1,107,214.26,53
15461,2,230,429.7,1
15462,4,495,737.05,32
15463,1,106,126.14,7
15464,1,348,1044.65,155
15465,32,2638,12100.4,94
15466,4,941,1560.46,211
15467,3,310,524.88,41
15468,3,1400,1430.48,80
15469,3,287,874.25,38
15470,1,232,63.419999999999995,4
15471,3,670,1292.01,122
15472,1,251,371.56,76
15473,8,776,2046.0,5
15474,1,55,150.35,19
15475,1,319,454.11,29
15476,4,1174,2209.98,67
15477,1,216,368.4,2
15478,3,894,1983.48,53
15479,1,38,147.4,9
15482,19,6516,14417.36,74
15483,10,905,817.82,216
15484,6,4074,4652.1,180
15485,7,2153,4810.92,80
15486,1,40,102.0,1
15487,1,144,231.32,14
15488,5,251,431.92,10
15489,8,1264,2419.61,75
15490,1,82,210.85,22
15491,6,1646,3100.09,108
15492,2,483,659.46,32
15493,9,1206,4121.68,289
15494,5,3052,3702.6,307
15495,1,194,246.5,20
15496,1,98,146.14,22
15497,9,2937,8657.39,66
15498,44,12134,24972.86,597
15499,1,59,158.65,40
15500,4,572,1131.56,64
15501,2,205,399.95,64
15502,14,5559,13003.87,231
15503,2,130,257.3,112
15504,4,141,402.7,42
15505,5,2390,3610.96,90
15506,6,1637,2030.33,180
15507,1,160,475.86,41
15508,6,440,1000.27,78
15509,1,58,152.41,26
15510,1,2,250.0,1
15511,5,269,900.53,117
15512,4,235,331.58,29
15513,35,10477,26437.05,278
15514,18,4087,6392.06,171
15515,1,131,171.81,7
15516,3,27,62.43,15
15517,1,293,267.03,27
15518,15,2810,4189.99,250
15519,2,116,344.61,34
15520,1,314,343.5,18
15521,16,4507,7098.24,186
15522,2,572,397.99,47
15523,16,15633,17259.19,65
15524,2,28,591.4,9
15525,4,527,890.22,152
15526,2,24,148.44,4
15527,23,2211,5554.89,226
15528,1,123,229.33,26
15529,12,4271,4783.66,451
15530,5,1328,1808.68,111
15531,2,1085,1972.39,196
15532,10,1337,3738.85,417
15533,3,289,807.57,73
15534,1,63,162.25,8
15535,6,314,1044.37,88
15536,1,242,259.09,16
15537,1,29,110.92,24
15538,6,1016,3358.4,3
15539,1,410,538.46,41
15540,2,444,460.68,31
15541,1,49,85.13000000000001,29
15542,3,418,855.71,212
15543,2,167,242.26,50
15544,20,6745,7807.89,175
15545,2,162,288.96999999999997,78
15546,2,198,1079.1000000000001,6
15547,26,7278,10057.05,652
15548,1,64,158.09,23
15549,8,936,2334.16,139
15550,12,1139,2211.05,166
15551,7,796,1679.81,117
15552,2,166,252.52,29
15553,1,449,428.93,51
15554,1,74,217.2,14
15555,36,8511,11243.91,667
15556,1,236,279.77,31
15557,1,213,468.91,16
15558,1,73,202.68,23
15559,1,526,1109.4,62
15560,2,72,153.52,10
15561,8,1334,1934.3899999999999,65
15562,3,560,671.4300000000001,32
15563,7,3005,2859.46,179
15564,2,42,70.74000000000001,4
15565,2,60,173.16000000000003,8
15566,2,153,227.87,9
15567,1,223,186.01,7
15568,3,461,758.29,27
15569,10,1734,3583.45,123
15570,25,4079,8736.49,442
15571,14,2411,3892.35,442
15572,10,2089,3965.2,259
15573,5,770,1188.42,181
15574,6,750,1101.44,191
15575,1,6,30.1,3
15576,1,394,921.37,43
15577,5,120,396.03,58
15578,1,52,127.1,13
15579,5,713,1250.63,140
15580,8,955,1375.39,150
15581,38,3028,7480.4,542
15582,3,453,682.9100000000001,39
15583,1,56,95.96,37
15584,6,483,1268.2,174
15585,1,320,455.3,31
15586,3,1338,1139.1000000000001,30
15587,7,528,1522.08,3
15588,1,96,579.6,4
15589,3,243,478.53,28
15590,5,832,1496.6,75
15591,3,58,217.9,6
15592,1,354,388.58,24
15593,1,60,199.8,5
15594,5,983,1771.78,85
15595,1,144,357.59999999999997,4
15596,9,1208,2727.72,82
15597,2,393,563.37,35
15598,2,404,548.02,32
15599,3,1098,1250.06,77
15600,4,657,1199.31,55
15601,30,10395,14191.74,310
15602,16,2292,3137.96,62
15603,2,128,88.48,4
15604,1,159,216.39000000000001,17
15605,9,641,1741.95,80
15606,17,1615,5230.99,84
15607,9,1470,1708.97,95
15608,5,1262,1785.98,93
15609,1,148,298.48,16
15610,1,66,112.46000000000001,6
15611,26,747,2997.28,43
15612,2,52,195.15,4
15613,1,700,433.71999999999997,27
15614,4,1632,3147.36,73
15615,47,12090,21373.97,292
15616,1,137,317.11,13
15617,3,485,828.5500000000001,41
15618,4,454,776.851,39
15619,1,136,336.4,3
15620,4,1249,1942.36,114
15621,4,501,1293.03,11
15622,17,4091,7852.610000000001,331
15623,8,1087,2437.05,91
15624,4,357,588.13,26
15625,9,3020,3236.4,106
15626,3,1138,1067.52,73
15627,2,344,566.9,23
15628,17,3569,5333.08,136
15629,4,1518,2240.9,39
15630,3,987,1481.4,76
15631,1,525,596.67,39
15632,8,2109,3285.31,107
15633,13,2048,4335.96,77
15634,2,227,554.65,34
15635,1,5,100.35,2
15636,4,560,1444.58,39
15637,5,651,797.59,37
15638,6,1134,2265.2,20
15639,3,849,1065.08,61
15640,29,12140,23494.31,303
15641,12,4422,5345.55,249
15642,1,270,105.78,6
15643,3,246,664.0,31
15644,4,550,803.54,166
15645,3,396,1055.17,59
15646,5,821,784.8100000000001,65
15647,1,124,169.0,11
15648,2,218,639.5,23
15649,4,365,1660.35,8
15650,2,210,553.88,33
15651,5,871,1259.06,52
15652,5,657,1405.94,93
15653,2,1200,877.44,4
15654,2,475,922.53,15
15655,1,324,560.6700000000001,34
15656,4,343,748.5,46
15657,1,24,30.0,1
15658,8,627,2117.27,79
15659,3,161,532.49,14
15660,15,1783,2603.69,73
15661,8,779,1215.95,27
15662,2,145,283.73,12
15663,1,106,138.14,9
15664,4,530,1254.03,54
15665,5,2777,3987.07,163
15666,2,469,632.94,62
15667,1,240,301.32000000000005,13
15668,1,72,76.32000000000001,1
15669,4,342,684.34,31
15670,2,132,325.2,19
15671,7,1699,2657.13,52
15672,1,10,45.300000000000004,3
15673,9,3274,6204.32,177
15674,13,3648,6948.2300000000005,262
15675,4,624,542.04,32
15676,3,2252,3435.76,191
15677,3,675,1305.6299999999999,63
15678,3,1022,1825.94,77
15679,4,1170,781.28,98
15680,10,2743,4028.69,155
15681,14,1392,2989.7000000000003,48
15682,2,222,318.24,25
15683,2,332,524.54,25
15684,3,77,173.95,9
15685,1,36,55.980000000000004,17
15686,1,72,90.0,1
15687,9,1310,2993.1,119
15688,1,95,190.57,26
15689,3,207,521.03,20
15690,2,408,239.76,19
15691,4,212,571.3,12
15692,1,138,191.04,12
15693,1,30,37.5,1
15694,24,2467,9978.48,55
15695,4,484,1131.04,55
15696,13,1386,3881.2200000000003,163
15697,1,127,246.75,14
15698,1,60,46.2,2
15699,1,113,309.65,18
15700,2,357,696.68,85
15701,4,912,1529.0,193
15703,1,66,211.5,5
15704,6,1709,3734.6600000000003,129
15705,1,62,143.1,6
15706,4,321,1060.56,50
15707,4,594,916.98,126
15708,9,1465,3887.15,135
15709,2,169,327.85,26
15710,1,641,898.87,110
15711,2,199,420.25,25
15712,12,1277,3472.41,86
15713,4,451,839.64,48
15714,5,361,783.96,45
15715,5,246,658.02,33
15716,11,1379,2485.26,188
15717,5,224,607.0,17
15718,1,95,293.79,18
15719,31,5356,10195.97,449
15720,2,327,739.22,152
15721,1,388,471.40000000000003,80
15722,11,2279,5234.0,91
15723,4,427,930.7,108
15724,3,117,310.85,17
15725,1,221,415.25,32
15726,1,123,321.91,23
15727,15,5908,9371.71,426
15728,2,132,544.6,10
15729,3,47,192.55,10
15730,5,1061,1726.58,102
15731,1,122,125.3,8
15732,10,1264,1543.97,53
15733,1,62,162.3,10
15734,4,516,2263.3,36
15735,1,206,327.68,19
15736,2,1208,1767.1200000000001,95
15737,8,597,1188.1200000000001,60
15738,41,9030,13043.32,70
15739,1,472,449.12,8
15740,1,152,154.88,9
15741,2,70,208.62,11
15742,1,51,156.87,41
15743,4,214,775.96,59
15744,1,120,34.8,3
15745,4,421,1094.5900000000001,57
15746,1,178,196.88,28
15747,9,1344,2499.81,116
15748,3,261,609.81,34
15749,3,18028,44534.3,5
15750,18,4281,6452.991,389
15751,11,443,1380.44,90
15752,9,2792,3924.91,359
15753,1,144,79.2,1
15754,9,1762,3037.61,114
15755,17,4034,5993.12,281
15756,4,241,528.01,160
15757,6,1757,2940.36,162
15758,1,47,205.25,9
15759,7,523,830.9300000000001,10
15761,1,31,143.05,5
15762,2,251,583.75,37
15763,2,271,1086.92,58
15764,8,2945,4503.08,187
15765,1,335,370.63,25
15766,3,334,831.0600000000001,21
15768,34,4215,15308.89,437
15769,46,49068,88612.52,26
15770,1,67,321.45,18
15771,3,512,1006.54,26
15772,1,110,280.88,16
15773,2,410,774.52,46
15774,6,465,1288.34,88
15775,2,260,150.5,9
15776,1,138,241.62,18
15777,7,599,1762.6100000000001,29
15778,1,101,307.95000000000005,17
15779,2,20,124.08000000000001,8
15780,3,220,475.28000000000003,26
15781,3,180,345.46000000000004,20
15782,4,1844,4014.1,51
15783,1,212,246.3,14
15784,2,381,848.33,33
15785,16,4479,5969.93,102
15786,5,5957,8501.62,358
15787,3,534,933.26,156
15788,1,115,221.83,14
15789,6,2499,1962.01,110
15790,1,113,218.75,34
15791,5,1970,3608.34,121
15792,2,606,933.84,57
15793,8,1685,2399.57,12
15794,2,288,777.0,15
15795,8,1411,1979.8700000000001,111
15796,17,1733,5171.63,138
15797,6,1281,2821.08,12
15798,3,915,1535.37,73
15799,4,1341,1421.34,143
15800,7,575,1227.07,198
15801,3,570,1063.95,61
15802,1,1,451.42,1
15803,4,1030,1929.66,48
15804,13,2565,4206.39,170
15805,30,6205,10148.93,337
15806,3,602,784.58,24
15807,5,1532,1817.52,85
15808,21,6753,17180.25,348
15809,7,700,1274.44,51
15810,8,1653,2999.04,89
15811,7,1781,3486.15,205
15812,12,3450,5201.47,87
15813,2,603,1303.9099999999999,40
15814,6,1728,2634.44,83
15815,5,1856,2100.6,33
15816,2,54,144.15,11
15817,3,1596,2766.4,133
15818,1,284,340.5,11
15819,10,2928,3934.79,182
15820,1,128,206.98,17
15821,2,202,570.96,57
15822,6,950,1840.06,46
15823,3,1774,3882.17,155
15824,2,478,890.94,24
15825,1,220,532.94,20
15826,4,1824,2598.28,100
15827,28,1715,3603.14,124
15828,1,367,1108.82,74
15829,2,996,636.14,44
15830,1,415,576.0,39
15831,3,1092,794.64,63
15832,1,465,836.79,54
15833,1,24,80.4,5
15834,7,1815,3764.39,333
15835,4,439,954.09,47
15836,1,26,137.37,10
15837,2,405,777.01,52
15838,34,64114,73205.5,61
15839,3,675,1048.49,56
15840,2,396,355.56,26
15841,9,2391,2742.41,60
15842,2,296,548.8000000000001,24
15843,1,27,118.95,8
